hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Junior Suites Venezia,8.9,45,533,Hotel,9.4,Not specified,True,76.14285714285714
Delicious Apartament near St Mark Square,9.1,20,761,Apartment,0.3,Castello,True,108.71428571428571
SNC1018 MODERN BOUTIQUE APARTMENT,9.2,64,940,Apartment,1.1,Santa Croce,True,134.28571428571428
Aqua Palace,9.2,954,2605,Hotel,0.3,Castello,True,372.14285714285717
Palazzo Boldù - Ca'Arlecchino,9.1,33,854,Apartment,0.5,Castello,True,122.0
Ca' Roberta,8.6,7,1110,Apartment,0.4,San Marco,True,158.57142857142858
Casa di San Martino,9.4,90,734,Apartment,1.4,Cannaregio,True,104.85714285714286
Residenza Grunwald,8.5,11,1074,Hotel,0.2,San Marco,True,153.42857142857142
Ca' Dea Sarta,0.0,0,819,Apartment,1.3,Santa Croce,True,117.0
Al Campanile Madonna dell'Orto,9.4,128,1300,Apartment,1.6,Cannaregio,True,185.71428571428572
Tadomo - Corte del Cafetier,9.7,3,891,Apartment,0.6,Cannaregio,True,127.28571428571429
Terrace Marco Polo,0.0,0,1501,Apartment,0.8,Cannaregio,True,214.42857142857142
GKK Exclusive Private suite Venezia,8.6,131,1608,Hotel,0.6,San Polo,True,229.71428571428572
Casanova Flat,8.7,3,833,Apartment,0.8,Cannaregio,True,119.0
Veneziacentopercento Ole Apartment,0.0,0,783,Apartment,1.5,Castello,True,111.85714285714286
Venice House,9.2,18,715,Apartment,1.0,San Polo,True,102.14285714285714
giulia house,6.0,3,671,Apartment,1.0,Castello,True,95.85714285714286
DolceVita N 111,7.9,17,746,Apartment,0.8,San Marco,True,106.57142857142857
Ca' Micaela,0.0,0,1121,Apartment,1.5,Castello,True,160.14285714285714
Canal Grande,9.2,445,1873,Hotel,1.4,Santa Croce,True,267.57142857142856
Hotel Casa Nicolò Priuli,8.2,629,1422,Hotel,0.5,Castello,True,203.14285714285714
Venice Apartments,7.3,307,490,Apartment,1.4,Cannaregio,True,70.0
Aqua Apartments,9.6,370,2466,Apartment,0.9,Cannaregio,True,352.2857142857143
Hotel Palazzo Stern,9.1,428,4655,Hotel,0.9,Dorsoduro,True,665.0
B&B Ca' Bonvicini,9.5,249,1263,Bed&Breakfast,0.9,Santa Croce,True,180.42857142857142
Hotel Santa Marina,8.1,327,1333,Hotel,0.5,Castello,True,190.42857142857142
Grimaldi Apartments San Marco & Castello,8.8,305,1097,Apartment,0.2,San Marco,True,156.71428571428572
B&B Venezia In Suite & Apartments,8.2,258,786,Bed&Breakfast,0.5,Castello,True,112.28571428571429
Palace La Vida Apartments,7.1,38,775,Apartment,0.8,Castello,True,110.71428571428571
Casanova Fourrooms,8.0,562,1046,Hotel,1.7,Santa Croce,True,149.42857142857142
Hotel Filù,9.3,313,1039,Hotel,1.5,Cannaregio,True,148.42857142857142
Ca' Marinella,8.1,466,1144,Hotel,0.5,Castello,True,163.42857142857142
Ca' Pozzo Inn,8.8,246,947,Hotel,1.5,Cannaregio,True,135.28571428571428
Ca' Sagredo Hotel,8.7,202,2630,Hotel,0.8,Cannaregio,True,375.7142857142857
Lagoon Apartment,8.8,156,1001,Apartment,1.8,Cannaregio,True,143.0
Residence 8 Loft,9.3,112,992,Apartment,1.7,Santa Croce,True,141.71428571428572
Cà Del Dose,8.3,882,562,Hotel,0.6,Castello,True,80.28571428571429
B&B Sognare A Venezia,8.5,269,854,Bed&Breakfast,1.5,Cannaregio,True,122.0
Hotel Serenissima,8.9,1233,919,Hotel,0.3,San Marco,True,131.28571428571428
Hotel Bartolomeo,9.2,1137,998,Hotel,0.5,San Marco,True,142.57142857142858
Casa Sant'Andrea,8.3,1055,757,Hotel,1.8,Santa Croce,True,108.14285714285714
Hotel Casanova,8.5,4412,1503,Hotel,0.2,San Marco,True,214.71428571428572
Hotel Ateneo,8.1,1062,895,Hotel,0.3,San Marco,True,127.85714285714286
Centauro Hotel,8.4,1784,1188,Hotel,0.3,San Marco,True,169.71428571428572
Zimmer House Venice,7.8,91,956,Hotel,0.7,Castello,True,136.57142857142858
Palazzo Schiavoni Residenza d'epoca,9.1,380,1300,Hotel,0.6,Castello,True,185.71428571428572
Hotel Marconi,8.2,1259,1084,Hotel,0.5,San Polo,True,154.85714285714286
Maison San Marco,7.5,638,806,Hotel,0.6,San Marco,True,115.14285714285714
Locanda Antica Venezia,8.5,1437,1192,Hotel,0.2,San Marco,True,170.28571428571428
Alla Vigna - Room Only,7.6,471,896,Hotel,0.8,Castello,True,128.0
Antico Panada,7.7,6438,801,Hotel,0.2,San Marco,True,114.42857142857143
Antico Mercato,9.5,353,1243,Hotel,0.7,San Polo,True,177.57142857142858
Ca' Gottardi,8.8,492,1036,Hotel,1.0,Cannaregio,True,148.0
Hotel San Moisè,8.2,1637,1076,Hotel,0.3,San Marco,True,153.71428571428572
Alloggi Arlecchino,8.6,241,805,Hotel,1.5,Santa Croce,True,115.0
Ca' San Rocco,9.2,405,1238,Hotel,1.2,San Polo,True,176.85714285714286
BW Premier Collection CHC Continental,8.3,3044,1233,Hotel,1.4,Cannaregio,True,176.14285714285714
Hotel Commercio & Pellegrino,8.8,1234,985,Hotel,0.3,Castello,True,140.71428571428572
Giudecca 2,0.0,0,1071,Apartment,1.6,Giudecca,True,153.0
Garden Sabotino,0.0,0,668,Apartment,1.9,Castello,True,95.42857142857143
San Giacomo pied-a-terre house,0.0,0,741,Apartment,1.2,Santa Croce,True,105.85714285714286
Ca' Del Monastero 3 Collection Apartment for 4 Guests with Lift,9.1,21,1927,Apartment,1.2,Santa Croce,True,275.2857142857143
BARTHOUSE5486,9.2,4,999,Apartment,0.5,San Marco,True,142.71428571428572
Cà Isabella,8.4,59,693,Hotel,1.4,Giudecca,False,99.0
Tre Archi,0.0,0,721,Apartment,2.0,Cannaregio,True,103.0
B&B VENICE,5.3,10,389,Bed&Breakfast,12.2,Not specified,True,55.57142857142857
Tiziano Apartment,6.6,4,929,Apartment,0.8,Castello,True,132.71428571428572
Locappart Giudecca,8.1,11,881,Apartment,1.4,Giudecca,True,125.85714285714286
Venice Speon Canal Views,6.7,9,1541,Apartment,0.2,San Marco,True,220.14285714285714
Ca Dode Grand Canal,10.0,3,1057,Apartment,0.9,San Polo,True,151.0
Appartamento Biennale,7.9,12,1484,Apartment,1.3,Castello,True,212.0
Cà Francesco Apartment,8.5,11,693,Apartment,0.9,Cannaregio,True,99.0
DolceVita N 386,7.1,23,784,Apartment,0.6,San Marco,True,112.0
“LULU’ IN VENICE'' A WARM APARTMENT IN THE LAGOON,6.0,4,746,Apartment,1.7,Cannaregio,True,106.57142857142857
Venetian Mood: Secret Garden,8.6,30,1516,Apartment,0.8,Giudecca,True,216.57142857142858
come a casa tua dietro piazza San Marco,0.0,0,1067,Holiday Home,0.4,Castello,True,152.42857142857142
Ca' Regina Botteri,9.8,8,861,Apartment,0.8,San Polo,True,123.0
Rio Ca Foscari,9.7,3,1383,Apartment,1.1,Dorsoduro,True,197.57142857142858
Modern Apartment Venice With Terrace,8.9,14,1916,Apartment,0.8,San Marco,True,273.7142857142857
Ca' Girolamo Apartment,8.5,28,718,Apartment,1.8,Cannaregio,True,102.57142857142857
Palazzo Boldù - Ca' Colombina,9.3,3,1712,Apartment,0.5,Castello,True,244.57142857142858
Casa Camilla,9.4,35,971,Apartment,1.6,Cannaregio,True,138.71428571428572
Ca' Cerchieri 3 Grand Canal,0.0,0,2176,Apartment,0.9,Dorsoduro,True,310.85714285714283
GRAND CANAL LOVE NEST#1 Grand Canal piano view!,0.0,0,1114,Apartment,0.8,San Polo,True,159.14285714285714
CA' PERLA,7.0,9,936,Apartment,1.0,Castello,True,133.71428571428572
Cà Longo Palace,0.0,0,3122,Apartment,1.4,Cannaregio,True,446.0
Rialto apartment canal view,0.0,0,2816,Apartment,0.9,Santa Croce,False,402.2857142857143
City Apartments Corner Canal View,0.0,0,1656,Apartment,1.3,Cannaregio,True,236.57142857142858
Ca' Tintoretto Canal View,8.5,4,2514,Apartment,1.4,Cannaregio,True,359.14285714285717
San Giacomo,0.0,0,1871,Apartment,1.2,Santa Croce,False,267.2857142857143
Ca' Del Monastero 8 Collection Apartment for 3 Guests,9.9,3,1645,Apartment,1.2,Santa Croce,True,235.0
Cà Guido,0.0,0,1852,Apartment,1.2,Dorsoduro,True,264.57142857142856
Appartamento Falier,9.5,12,2145,Hotel,1.2,Santa Croce,True,306.42857142857144
Ca' Pantalon Terrace,0.0,0,3422,Apartment,1.1,Santa Croce,True,488.85714285714283
Ca' Meraviglia Canal View,0.0,0,2624,Apartment,1.1,Dorsoduro,True,374.85714285714283
Ca' San Lorenzo 2,0.0,0,2495,Apartment,0.7,Castello,True,356.42857142857144
Ca' San Lorenzo 1,0.0,0,2067,Apartment,0.7,Castello,True,295.2857142857143
Luxury Apartments Palazzo Nani,0.0,0,1877,Apartment,1.6,Cannaregio,True,268.14285714285717
Generator Venice,8.2,3498,379,Other,0.9,Giudecca,False,54.142857142857146
Hotel Antigo Trovatore,8.7,724,1621,Hotel,0.3,Castello,True,231.57142857142858
Hotel La Calcina,8.8,462,2292,Hotel,1.0,Dorsoduro,False,327.42857142857144
Appartamento Goldoni,8.5,60,1428,Hotel,0.4,Castello,False,204.0
White Attic Angelo Raffaele,0.0,0,1407,Apartment,1.7,Dorsoduro,True,201.0
Residenza San Leonardo,0.0,0,1560,Apartment,1.4,Cannaregio,True,222.85714285714286
Residenza De Mori,0.0,0,1385,Apartment,0.4,San Marco,False,197.85714285714286
Suite dei greci,0.0,0,911,Apartment,0.5,Castello,True,130.14285714285714
VN686258,0.0,0,406,Hotel,10.1,Not specified,True,58.0
Locazione Turistica Suite Casa Nova,7.7,8,2486,Apartment,0.3,Castello,False,355.14285714285717
DolceVita N 181,7.1,7,1371,Apartment,1.0,Santa Croce,True,195.85714285714286
Querini Bright Apartment R&R,0.0,0,1193,Apartment,0.4,Castello,True,170.42857142857142
Elegant Apartment in Venice near Ferry Terminal,0.0,0,1520,Apartment,1.1,Santa Croce,False,217.14285714285714
Venice-BB-Venezia (hyperflat),0.0,0,1882,Apartment,1.0,Santa Croce,True,268.85714285714283
Ca' Marcella,0.0,0,788,Holiday Home,1.3,Castello,True,112.57142857142857
Marin Traghetto - Locazione Turistica,0.0,0,1241,Hotel,1.4,Santa Croce,True,177.28571428571428
DolceVita N 443,8.3,8,866,Apartment,0.8,Cannaregio,True,123.71428571428571
La Maisonette et son Jardin,9.2,7,975,Apartment,1.8,Cannaregio,True,139.28571428571428
Pretty Apartment in Venice near Ferry Terminal,0.0,0,1277,Apartment,1.1,Santa Croce,False,182.42857142857142
Locappart Redentore,7.5,8,839,Apartment,1.1,Giudecca,True,119.85714285714286
Casanpietro,0.0,0,607,Apartment,1.6,Castello,False,86.71428571428571
Ca' Torcello,9.4,9,1040,Hotel,9.4,Not specified,True,148.57142857142858
Arsenale 3880,9.2,24,1225,Apartment,0.8,Castello,True,175.0
Venice San Marco Apartment,9.0,39,944,Apartment,0.1,San Marco,False,134.85714285714286
Veneziacentopercento Ponte Novo Apartment,0.0,0,696,Apartment,1.3,Castello,True,99.42857142857143
Lovely Cà Soranzo,0.0,0,1023,Apartment,1.3,Cannaregio,True,146.14285714285714
Luxury apartment on the Grand Canal,0.0,0,2886,Apartment,0.7,San Marco,False,412.2857142857143
Veneziacentopercento Tana Apartment,0.0,0,622,Apartment,1.2,Castello,True,88.85714285714286
Ca' degli Artisti - Appartamento Elegante,0.0,0,1300,Apartment,1.6,Dorsoduro,True,185.71428571428572
GOT TIME artists' alcove. cool. 2pax,0.0,0,1253,Apartment,1.0,Santa Croce,True,179.0
Peaceful Apartment in Venice with Garden,0.0,0,1162,Apartment,1.7,Cannaregio,False,166.0
7 WINDOWS ON VENICE,8.5,12,1193,Apartment,1.2,Cannaregio,True,170.42857142857142
Apartment Dorotea Venice view,0.0,0,4844,Holiday Home,1.1,Giudecca,False,692.0
Santa Giustina,0.0,0,2079,Apartment,0.3,Castello,False,297.0
Locazione Turistica San Vio,0.0,0,1439,Apartment,0.9,Dorsoduro,False,205.57142857142858
L'Imbarcadero,8.5,499,1435,Hotel,1.3,Santa Croce,True,205.0
Stella Marina 3,0.0,0,1117,Apartment,1.5,Giudecca,True,159.57142857142858
Maison Venitienne,0.0,0,978,Apartment,0.8,Cannaregio,True,139.71428571428572
Venezia - Ca' San Lorenzo vista spettacolare,0.0,0,1144,Apartment,0.7,Castello,True,163.42857142857142
Ca Sansovino Guggenhiem,0.0,0,2763,Apartment,1.1,Dorsoduro,False,394.7142857142857
Stella Marina 2,9.4,4,1070,Apartment,1.5,Giudecca,False,152.85714285714286
La Terrasse,0.0,0,1307,Apartment,1.8,Cannaregio,True,186.71428571428572
Ca' Puccetti,0.0,0,1192,Apartment,0.8,Cannaregio,True,170.28571428571428
CorteSconta,0.0,0,1247,Apartment,1.1,San Polo,True,178.14285714285714
Locazione Turistica Al Foghèr,0.0,0,1423,Apartment,0.9,San Polo,False,203.28571428571428
Ca' Degli Specchi Grand Canal,0.0,0,3586,Apartment,1.3,Cannaregio,True,512.2857142857143
Ca Dolce,0.0,0,1481,Apartment,1.0,Cannaregio,True,211.57142857142858
DolceVita N 374,0.0,0,2227,Apartment,1.0,Santa Croce,True,318.14285714285717
Ca' Degli Armeni Canal View,0.0,0,4774,Apartment,1.4,Dorsoduro,True,682.0
Rialto Suite,5.9,13,773,Apartment,1.0,Cannaregio,True,110.42857142857143
DolceVita N 241,9.2,3,979,Apartment,1.4,Castello,True,139.85714285714286
Two Bedroom Apartment newly renovated in Biennale by Bricola Apartments,7.7,3,942,Apartment,1.4,Castello,True,134.57142857142858
CASA DEGLI ANGELI. free wi-fi near San Marco,8.5,24,1104,Apartment,0.7,Castello,True,157.71428571428572
Cà Tornielli apartment,9.1,33,1279,Apartment,1.3,Cannaregio,True,182.71428571428572
Casa Patricia,9.5,43,1452,Apartment,0.1,San Marco,True,207.42857142857142
Serenissima Apartments,8.6,45,1349,Apartment,0.7,Castello,True,192.71428571428572
La Bauta,7.4,4,898,Apartment,1.3,Dorsoduro,True,128.28571428571428
Apartment with a Secret and Romantic Park,8.6,3,873,Apartment,1.8,Cannaregio,True,124.71428571428571
Rialto Prestige - Campo SMaria Formosa,7.7,7,1092,Apartment,0.5,Castello,True,156.0
Residenza Contarini,0.0,0,1197,Apartment,0.6,Castello,True,171.0
GRANDCANAL-GREEN,0.0,0,1564,Apartment,0.8,San Polo,True,223.42857142857142
Appartamento Sant'Anzolo,8.2,5,1135,Apartment,0.5,San Marco,True,162.14285714285714
Appartamento Carboncina,8.8,20,789,Apartment,1.8,Cannaregio,True,112.71428571428571
Charming flat with terrace over the canal,0.0,0,656,Apartment,1.5,Santa Croce,True,93.71428571428571
Casa Sabotino,8.7,30,708,Apartment,1.9,Castello,True,101.14285714285714
Ca' Zia Maria,0.0,0,1114,Apartment,1.3,Dorsoduro,True,159.14285714285714
FAMILY three minutes from San Marco Square. Venice,9.4,25,806,Apartment,0.3,Castello,True,115.14285714285714
Ca' Malatin,9.2,67,767,Holiday Home,0.8,Castello,True,109.57142857142857
Ca' Artisti-SMargherita,7.6,6,664,Apartment,1.1,Dorsoduro,True,94.85714285714286
DoMarie,9.2,23,1084,Apartment,0.8,Castello,True,154.85714285714286
Ca Cici Venice Loft Apartment,0.0,0,1246,Apartment,1.1,Castello,True,178.0
The WaterView Alcove,8.0,4,1088,Apartment,1.8,Cannaregio,True,155.42857142857142
DolceVita N 250,8.5,15,1026,Apartment,0.5,Castello,True,146.57142857142858
Key of Venice Guest House,8.6,183,530,Hotel,1.5,Cannaregio,True,75.71428571428571
Pensione Guerrato,9.0,553,1036,Hotel,0.7,San Polo,False,148.0
Mimosa Apartment,7.0,14,927,Apartment,1.0,Dorsoduro,True,132.42857142857142
Ca Silva. appartamento in Biennale,8.7,14,898,Apartment,0.7,Castello,True,128.28571428571428
La Casa con il Biliardo VeniseJeTaime,8.6,8,1080,Apartment,1.0,Giudecca,True,154.28571428571428
Charmsuite Palladio,9.0,59,954,Apartment,0.9,Giudecca,True,136.28571428571428
Burano - Incantevole su tre piani,9.3,3,728,Holiday Home,8.5,Not specified,True,104.0
Apartment Paradiso Venezia,0.0,0,840,Apartment,0.4,Castello,True,120.0
Vivaldi room - Biennale,8.4,12,741,Apartment,1.3,Castello,True,105.85714285714286
Infinite House Ca' Vendramin,0.0,0,1023,Apartment,1.1,Cannaregio,True,146.14285714285714
Ca' Cerchieri Mezzanine,0.0,0,3599,Apartment,0.9,Dorsoduro,True,514.1428571428571
La casa d'Oriente Terrace,0.0,0,2811,Apartment,0.6,Cannaregio,True,401.57142857142856
Easylife - Amazing apartment at Rialto Venezia,0.0,0,1477,Apartment,0.4,Castello,True,211.0
Casa di Silvia & Daniele,0.0,0,1079,Apartment,1.4,Giudecca,True,154.14285714285714
Canal View Studio Flat,0.0,0,946,Apartment,0.8,Cannaregio,True,135.14285714285714
Calle Teatro Vecchio - Venezia,0.0,0,1017,Apartment,0.8,San Polo,True,145.28571428571428
MOOR'S TERRACE San Marco. rooftop for refined couples,0.0,0,1545,Apartment,0.2,San Marco,True,220.71428571428572
Casa Anna,0.0,0,1433,Apartment,1.2,Santa Croce,True,204.71428571428572
Ca' Del Pescaor - Biennale - fully renovated,0.0,0,854,Apartment,1.5,Castello,True,122.0
Palazzo Ca'nova on the Grand Canal - Hayez apartment,0.0,0,3381,Apartment,0.3,San Marco,True,483.0
SUITE CA’ DELLA TANA,0.0,0,1033,Apartment,1.4,Castello,True,147.57142857142858
Veneziacentopercento Gorne Apartment,0.0,0,692,Apartment,1.2,Castello,True,98.85714285714286
Vintage nest with @Canal view,0.0,0,1100,Apartment,0.5,Cannaregio,True,157.14285714285714
Casa Battello,0.0,0,798,Apartment,1.8,Cannaregio,True,114.0
Casa a San Marco,0.0,0,1170,Apartment,0.5,San Marco,True,167.14285714285714
Casa Della Gondola R&R,8.8,6,1682,Apartment,1.8,Cannaregio,True,240.28571428571428
Ca' Verena,0.0,0,6794,Apartment,0.2,San Marco,True,970.5714285714286
Testa,0.0,0,1142,Apartment,0.8,Cannaregio,True,163.14285714285714
La Veneziana Boutique Rooms,10.0,3,1796,Hotel,0.4,Castello,True,256.57142857142856
Charming Apartment in Venice near Towncentre,7.0,3,1277,Apartment,1.1,Santa Croce,False,182.42857142857142
Locazione Turistica Barbaria de le Tole,0.0,0,916,Apartment,0.7,Castello,False,130.85714285714286
Suite Ca' Gilly Nel Cuore di Venezia,9.1,9,838,Apartment,0.5,Castello,False,119.71428571428571
Sartor Apartment Canal View,0.0,0,3888,Apartment,1.1,Cannaregio,True,555.4285714285714
Cà Contarina,0.0,0,884,Apartment,0.9,Cannaregio,True,126.28571428571429
Appartamento con vista,0.0,0,1004,Apartment,1.2,Cannaregio,True,143.42857142857142
SILVIA'S HOME,0.0,0,981,Apartment,1.7,Cannaregio,True,140.14285714285714
Venice Glass apartment,0.0,0,1226,Apartment,1.2,Santa Croce,True,175.14285714285714
Cà Mocenigo Suite,0.0,0,1071,Apartment,1.3,Santa Croce,False,153.0
Cà Nova,0.0,0,1898,Apartment,1.1,Dorsoduro,False,271.14285714285717
DolceVita N 439,8.0,4,894,Apartment,1.9,Cannaregio,False,127.71428571428571
Ca' dell'Affresco Family,7.8,4,2627,Apartment,0.2,San Marco,False,375.2857142857143
DolceVita N 426,9.4,19,1468,Apartment,0.1,San Marco,True,209.71428571428572
Rialto Terrace on the Grand Canal,8.7,12,4677,Apartment,0.5,San Polo,False,668.1428571428571
Cannaregio suite with garden,7.2,10,656,Apartment,1.8,Cannaregio,True,93.71428571428571
STRATEGIC POSITION FOR VENICE VISITING,0.0,0,1063,Apartment,0.9,San Polo,True,151.85714285714286
DolceVita N 408,8.2,15,798,Apartment,0.6,Castello,True,114.0
Centrale Mazzoni 15,8.7,14,1074,Apartment,1.8,Cannaregio,True,153.42857142857142
Cà Marin,8.9,7,981,Apartment,1.2,Santa Croce,True,140.14285714285714
Venice San Leonardo,9.5,41,837,Apartment,1.4,Cannaregio,True,119.57142857142857
Appartamento Sole - Sun Apartment 1397,0.0,0,815,Holiday Home,1.4,Cannaregio,True,116.42857142857143
Ca Sansovino,8.7,8,1910,Apartment,0.5,Dorsoduro,False,272.85714285714283
Frari Luxury,8.3,3,1177,Apartment,1.1,Dorsoduro,True,168.14285714285714
La Felice Canal Grande,9.2,64,2204,Apartment,0.9,Cannaregio,True,314.85714285714283
Ca' Navagero Apartments,9.8,7,3706,Apartment,0.6,Castello,False,529.4285714285714
Ca degli Avvocati,0.0,0,1499,Apartment,0.6,San Marco,True,214.14285714285714
Locazione Turistica Campo Santa Maria Formosa,8.3,8,1407,Apartment,0.4,Castello,False,201.0
Cà Luigi,0.0,0,1160,Apartment,0.7,San Marco,True,165.71428571428572
Venetian dream apartment,0.0,0,937,Apartment,1.0,Dorsoduro,True,133.85714285714286
Ca' delle Vele,0.0,0,856,Apartment,0.9,Cannaregio,True,122.28571428571429
Veneziacentopercento San Pietro Apartment,0.0,0,674,Apartment,1.6,Castello,True,96.28571428571429
Cà Marta,8.4,10,964,Apartment,2.0,Dorsoduro,True,137.71428571428572
DolceVita Apartments N 465 Biennale,0.0,0,818,Apartment,1.0,Castello,True,116.85714285714286
Furlani house 6,7.5,3,1227,Apartment,0.7,Castello,True,175.28571428571428
VeNICe Cera Ca'Amata,8.4,5,1198,Apartment,0.4,Castello,True,171.14285714285714
appartamento alla Crea,8.9,38,755,Apartment,1.8,Cannaregio,True,107.85714285714286
Nausicaa,9.5,19,1129,Apartment,0.7,Castello,True,161.28571428571428
BAROCCO VENEZIANO 2doubles. location. wifi aircond,8.0,4,1286,Apartment,0.8,San Polo,True,183.71428571428572
Apartment Ca Dragan,9.1,28,1103,Other,0.8,Cannaregio,True,157.57142857142858
Bizzarre,0.0,0,862,Apartment,0.7,San Polo,True,123.14285714285714
Caterina's Home,8.1,4,859,Apartment,0.9,Santa Croce,True,122.71428571428571
Ca’ Zora Apartment - Contemporary & Barock House,8.7,5,1016,Apartment,0.6,Castello,True,145.14285714285714
Venetian Loft,0.0,0,1079,Apartment,1.4,Castello,True,154.14285714285714
Bragora Smoochy Attic In Venice,7.6,3,1056,Apartment,0.9,Castello,True,150.85714285714286
Appartamento San Marco Frezzaria,0.0,0,1499,Apartment,0.2,San Marco,True,214.14285714285714
Modern Apartment In Venice Gf,7.8,18,1272,Apartment,0.8,San Marco,True,181.71428571428572
Contemporary Apartment In Venice Ff,9.2,7,1272,Apartment,0.8,San Marco,True,181.71428571428572
Saint's Mark Apartment Venice,8.5,11,1502,Apartment,0.3,San Marco,True,214.57142857142858
Ca' Martina,9.1,35,1045,Apartment,1.8,Cannaregio,True,149.28571428571428
CORTE MALVASIA,0.0,0,814,Apartment,0.4,Castello,True,116.28571428571429
Domus Quietis,9.1,31,1044,Apartment,1.1,Cannaregio,True,149.14285714285714
Garden apartment,0.0,0,1366,Apartment,0.5,Castello,True,195.14285714285714
Magazzini del Sale VeniseJeTaime,8.0,28,934,Apartment,0.7,Dorsoduro,True,133.42857142857142
Palazzetto da Schio,9.5,55,2026,Apartment,0.7,Dorsoduro,True,289.42857142857144
Venice Heaven Apartments Ca Matilde LUXURY accomodation sanitize with OZONE,9.7,65,1383,Apartment,0.7,San Marco,True,197.57142857142858
Residenza Ofelia,8.8,7,1075,Apartment,1.1,Santa Croce,True,153.57142857142858
Venice Giardini Biennale Apartment,9.2,8,1671,Apartment,1.4,Castello,True,238.71428571428572
Doge's Pantheon & StMark School in Hidden Venice,8.4,7,916,Apartment,0.6,Castello,True,130.85714285714286
Stella Marina 6,9.3,3,909,Holiday Home,1.5,Giudecca,True,129.85714285714286
San Severo Glamorous Suite Venice,8.6,24,1877,Apartment,0.5,Castello,True,268.14285714285717
Bellissima casa vicino Biennale grande Terrazza !,0.0,0,1129,Apartment,0.7,Castello,True,161.28571428571428
The Arsenal Large,0.0,0,2021,Apartment,0.4,Castello,True,288.7142857142857
Grimaldi luxury Apartments Ca' Lucy Canal views,8.7,3,1403,Apartment,1.7,Dorsoduro,True,200.42857142857142
CASA VESCOVO. free Wi-Fi near San Marco Square,0.0,0,1253,Apartment,0.8,Cannaregio,True,179.0
DolceVita N 372,9.3,3,1305,Apartment,1.0,Santa Croce,True,186.42857142857142
Cà Lucy,8.9,78,1453,Apartment,1.2,Santa Croce,True,207.57142857142858
Moonlight Attic,9.5,53,904,Apartment,0.7,San Marco,True,129.14285714285714
Appartamento Superior con vista in Via Garibaldi,7.4,5,853,Apartment,1.4,Not specified,True,121.85714285714286
MOMOLO,8.8,4,916,Apartment,1.2,Dorsoduro,True,130.85714285714286
Ca della Pietà,9.3,10,990,Apartment,0.5,Castello,True,141.42857142857142
Veneziacentopercento Corderie Apartment,0.0,0,671,Apartment,1.4,Castello,True,95.85714285714286
Dimora Marina,0.0,0,840,Holiday Home,17.7,Not specified,True,120.0
Appartamento Giardini,0.0,0,583,Apartment,1.4,Castello,False,83.28571428571429
Mascareta. central apartment,0.0,0,917,Apartment,1.1,Santa Croce,True,131.0
Cà Bollani,0.0,0,2793,Apartment,0.6,Castello,True,399.0
Calle dei Botteri,0.0,0,1529,Apartment,0.8,San Polo,True,218.42857142857142
Relaxing Venetian Flat,8.9,23,1241,Apartment,0.6,Castello,True,177.28571428571428
Romantic Apartment Ca' d'Oro - 5' from Rialto,0.0,0,1348,Apartment,0.9,Cannaregio,True,192.57142857142858
Appartamento La Corte,0.0,0,618,Apartment,1.6,Cannaregio,True,88.28571428571429
Rialto Mini,7.9,6,1140,Apartment,0.7,San Polo,True,162.85714285714286
Ca degli Angeli,0.0,0,1562,Apartment,0.6,San Marco,True,223.14285714285714
Corte Rubbi 10 Luxury Three-bedroom apartment -Dimora Italia Selection-,0.0,0,3417,Apartment,0.3,Castello,True,488.14285714285717
San MArtino Apartment,0.0,0,1349,Apartment,0.8,Castello,True,192.71428571428572
Appartamento Carbona Sconta,0.0,0,1041,Apartment,0.9,Santa Croce,True,148.71428571428572
Cà Silvia Saint's Mark Square Apartment,0.0,0,1887,Apartment,0.2,San Marco,True,269.57142857142856
Venetian House With Terrace,0.0,0,2900,Apartment,0.9,San Polo,True,414.2857142857143
La Perla,7.9,36,811,Apartment,1.3,Santa Croce,True,115.85714285714286
Ca D Oro Cannareggio,0.0,0,825,Apartment,1.8,Cannaregio,True,117.85714285714286
Henry's Heaven Apartment,9.7,20,1247,Apartment,1.0,San Polo,False,178.14285714285714
Casa Burchielle,9.1,287,805,Hotel,1.6,Santa Croce,True,115.0
CHOWDHURy HOUSE,7.1,12,405,Hotel,9.9,Not specified,True,57.857142857142854
Hotel At Leonard,8.6,586,769,Hotel,0.8,Cannaregio,True,109.85714285714286
Alloggi Barbaria,8.8,476,778,Hotel,0.8,Castello,True,111.14285714285714
Locanda Sant'Agostin,9.1,257,1366,Hotel,0.9,San Polo,True,195.14285714285714
Veneziacentopercento Rooms,8.0,38,446,Hotel,1.2,Castello,True,63.714285714285715
Ca' dei Carmini,0.0,0,1041,Apartment,1.3,Dorsoduro,True,148.71428571428572
Venice Vacancies,9.1,14,799,Hotel,1.3,Dorsoduro,True,114.14285714285714
Ca' Nigra Lagoon Resort,9.0,401,1406,Hotel,1.4,Santa Croce,True,200.85714285714286
Albergo Casa Peron,8.1,400,627,Hotel,1.2,Santa Croce,True,89.57142857142857
Residenza Briati,7.3,63,693,Hotel,1.2,Dorsoduro,True,99.0
Locanda Barbarigo,8.7,254,1545,Apartment,0.5,San Marco,True,220.71428571428572
Locanda Balbi,7.7,37,738,Hotel,0.3,San Marco,True,105.42857142857143
Hotel Maison Ducal,9.2,155,1481,Hotel,0.3,Castello,True,211.57142857142858
