hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Florence Suite,8.7,51,95,Apartment,0.8,San Lorenzo,True,95.0
Florentine Style Central Apartments,9.0,148,104,Apartment,0.4,Tornabuoni,True,104.0
numa l Vita Apartments,9.0,244,127,Apartment,1.7,Fortezza da Basso,True,127.0
Emanuele's house,9.3,107,128,Apartment,0.8,Santa Croce,True,128.0
G&G FIRENZE SUITES,9.8,89,122,Hotel,0.7,Centro storico di Firenze,True,122.0
Brigid b&b,9.1,192,80,Hotel,2.4,Campo di Marte,True,80.0
Affittacamere Novoli,6.9,829,55,Hotel,2.8,Novoli - San Donato,True,55.0
Il Diospero B&B,9.2,152,74,Bed&Breakfast,1.9,Fortezza da Basso,True,74.0
B&B Belfiore,8.8,99,63,Bed&Breakfast,1.4,Porta al Prato,True,63.0
Hotel Raffaello,8.0,329,84,Hotel,3.1,Rifredi,True,84.0
Berardi Palace - Vigna Nuova Loft,9.3,115,111,Apartment,0.4,Tornabuoni,True,111.0
Ponte Vecchio Suites & Spa,9.2,167,282,Apartment,0.5,San Frediano,True,282.0
